initial_museum_id,initial_museum_name,initial_museum_size,initial_museum_governance,initial_museum_accreditation,initial_museum_subject,initial_museum_town,initial_museum_region,initial_museum_postcode,super_event_id,super_event_date,super_event_reasons,event_id,event_stage_in_path,event_type,event_core_type,event_type_uncertainty,event_is_end_of_existence,event_is_change_of_ownership,event_is_change_of_custody,event_date,event_date_from,event_date_to,previous_event_id,sender_id,sender_name,sender_mm_id,sender_type,sender_core_type,sender_sector,recipient_id,recipient_name,recipient_mm_id,recipient_quantity,recipient_type,recipient_core_type,recipient_sector,recipient_size,recipient_governance,recipient_accreditation,recipient_subject,recipient_town,recipient_region,recipient_postcode,object_id,parent_object_id,object_size,object_quantity,object_status,object_types,object_description
mm.domus.NI026,Upperlands Heritage Museum,small,unknown governance,unaccredited,industry & manufacture: textiles,Maghera,Northern Ireland,BT46 5RZ,cm445,2008?,building - condition of building,event2034,0,left-in-situ,left-in-situ,certain,False,False,False,2008?/..,,,,museummm.domus.NI026,Upperlands Heritage Museum,mm.domus.NI026,museum,museum,unknown,,,,,,,,,,,,,,,cm445upperlands-heritage-situ,,some,,collection,"['loom', 'miscellaneous']",
mm.domus.NI026,Upperlands Heritage Museum,small,unknown governance,unaccredited,industry & manufacture: textiles,Maghera,Northern Ireland,BT46 5RZ,cm445,2008?,building - condition of building,event2035,0,stolen,lost/stolen,?,False,False,True,2008?/..,,,,museummm.domus.NI026,Upperlands Heritage Museum,mm.domus.NI026,museum,museum,unknown,unknown_actor_2035,unknown actor 2035,,1,actor,,unknown,,,,,,,,cm445upperlands-heritage-stolen,,some,,collection,['miscellaneous'],
mm.domus.SW153,Wiltshire Fire Defence and Brigades Museum,small,local authority,unaccredited,services: fire,Devizes,South West,SN10 5PP,cm446,2016,restructure of host organisation - merger of fire services; loss of premises - sold,event2037,0,transferred,transferred,certain,False,True,True,2016?,,,,museummm.domus.SW153,Wiltshire Fire Defence and Brigades Museum,mm.domus.SW153,museum,museum,public,swindon-museum,Swindon Museum And Art Gallery,mm.domus.SW070,1,museum,museum,public,medium,local authority,accredited,mixed: encyclopaedic,Swindon,South West,SN1 4BA,cm446wiltshire-fire-defence-swindon,,few,6,collection,['miscellaneous'],
mm.domus.SW153,Wiltshire Fire Defence and Brigades Museum,small,local authority,unaccredited,services: fire,Devizes,South West,SN10 5PP,cm446,2016,restructure of host organisation - merger of fire services; loss of premises - sold,event2038,0,transferred,transferred,certain,False,True,True,2016?,,,,museummm.domus.SW153,Wiltshire Fire Defence and Brigades Museum,mm.domus.SW153,museum,museum,public,wiltshire-fire-stations,Wiltshire Fire Stations,,many,fire station,service,public,,,,,,South West,,cm446wiltshire-fire-defence-dispersed,,most,,collection,['miscellaneous'],
mm.wiki.354,Suffolk Punch Heavy Horse Museum,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 4LU,cm447,2013,building - condition of building; low visitor numbers; loss of premises - legal - lease expired,event2040,0,loans-returned,returned,certain,False,False,True,2013,,,,museummm.wiki.354,Suffolk Punch Heavy Horse Museum,mm.wiki.354,museum,museum,third,unknown_actor_2040,unknown actor 2040,,1,actor,,unknown,,,,,,,,cm447suffolk-punch-loans,,some,,loan,['miscellaneous'],
mm.wiki.354,Suffolk Punch Heavy Horse Museum,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 4LU,cm447,2013,building - condition of building; low visitor numbers; loss of premises - legal - lease expired,event2041,0,transferred,transferred,certain,False,True,True,2013,,,,museummm.wiki.354,Suffolk Punch Heavy Horse Museum,mm.wiki.354,museum,museum,third,suffolk-punch-heritage,The Suffolk Punch Trust Heritage Museum,mm.aim.1205,1,museum,museum,third,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 3LA,cm447suffolk-punch-hollesley,,some,,collection,['miscellaneous'],
mm.wiki.354,Suffolk Punch Heavy Horse Museum,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 4LU,cm447,2013,building - condition of building; low visitor numbers; loss of premises - legal - lease expired,event2042,0,transferred,transferred,certain,False,True,True,2013,,,,museummm.wiki.354,Suffolk Punch Heavy Horse Museum,mm.wiki.354,museum,museum,third,easton-farm-park,Easton Farm Park,mm.aim82NM.046,1,museum,museum,private,small,private,unaccredited,rural industry: farming,Woodbridge,East of England,IP13 0EQ,cm447suffolk-punch-easton,,some,,collection,['miscellaneous'],
mm.wiki.354,Suffolk Punch Heavy Horse Museum,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 4LU,cm447,2013,building - condition of building; low visitor numbers; loss of premises - legal - lease expired,event2043,0,loaned,loaned,?,False,False,True,2013/..,,,,museummm.wiki.354,Suffolk Punch Heavy Horse Museum,mm.wiki.354,museum,museum,third,suffolk-horse-society,Suffolk Horse Society,,1,charity,other organisation,third,,,,,Rendlesham,East of England,IP12 2TW,cm447suffolk-punch-painting,,some,,collection,['painting'],
mm.wiki.354,Suffolk Punch Heavy Horse Museum,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 4LU,cm447,2013,building - condition of building; low visitor numbers; loss of premises - legal - lease expired,event2044,1,displayed,displayed,certain,False,False,False,2013/..,,,event2043,suffolk-horse-society,Suffolk Horse Society,,charity,other organisation,third,,,,,,,,,,,,,,,cm447suffolk-punch-painting,,some,,collection,['painting'],
mm.wiki.354,Suffolk Punch Heavy Horse Museum,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 4LU,cm447,2013,building - condition of building; low visitor numbers; loss of premises - legal - lease expired,event2045,0,stored,stored,certain,False,False,False,2013,,,,museummm.wiki.354,Suffolk Punch Heavy Horse Museum,mm.wiki.354,museum,museum,third,,,,,,,,,,,,,,,cm447suffolk-punch-sutton-hoo,,some,,collection,['miscellaneous'],
mm.wiki.354,Suffolk Punch Heavy Horse Museum,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 4LU,cm447,2013,building - condition of building; low visitor numbers; loss of premises - legal - lease expired,event2046,1,displayed,displayed,?,False,False,False,2013,,,event2045,museummm.wiki.354,Suffolk Punch Heavy Horse Museum,mm.wiki.354,museum,museum,third,,,,,,,,,,,,,,,cm447suffolk-punch-sutton-hoo,,some,,collection,['miscellaneous'],
mm.wiki.354,Suffolk Punch Heavy Horse Museum,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 4LU,cm447,2013,building - condition of building; low visitor numbers; loss of premises - legal - lease expired,event2047,0,stored,stored,certain,False,False,False,2013,,,,museummm.wiki.354,Suffolk Punch Heavy Horse Museum,mm.wiki.354,museum,museum,third,,,,,,,,,,,,,,,cm447suffolk-punch-farmers-club,,some,,collection,['miscellaneous'],
mm.wiki.354,Suffolk Punch Heavy Horse Museum,small,not-for-profit,unaccredited,rural industry: other,Woodbridge,East of England,IP12 4LU,cm447,2013,building - condition of building; low visitor numbers; loss of premises - legal - lease expired,event2048,1,displayed,displayed,?,False,False,False,2013,,,event2047,museummm.wiki.354,Suffolk Punch Heavy Horse Museum,mm.wiki.354,museum,museum,third,,,,,,,,,,,,,,,cm447suffolk-punch-farmers-club,,some,,collection,['miscellaneous'],
mm.misc.075,Shawbost School Museum,small,local authority,unaccredited,local histories,Shawbost,Scotland,HS2 9BQ,cm448,2004,building - condition of building,event2050,0,stored-offsite,stored,certain,False,False,True,2004,,,,museummm.misc.075,Shawbost School Museum,mm.misc.075,museum,museum,public,shawbost-storage,Shawbost offsite storage,,1,storage facility,storage,unknown,,,,,,,,cm448shawbost-folk-moved,,some,,collection,['miscellaneous'],
mm.misc.075,Shawbost School Museum,small,local authority,unaccredited,local histories,Shawbost,Scotland,HS2 9BQ,cm448,2004,building - condition of building,event2051,0,left-in-situ,left-in-situ,certain,False,False,False,2004,,,,museummm.misc.075,Shawbost School Museum,mm.misc.075,museum,museum,public,,,,,,,,,,,,,,,cm448shawbost-folk-in-situ,,some,,collection,['miscellaneous'],
mm.misc.075,Shawbost School Museum,small,local authority,unaccredited,local histories,Shawbost,Scotland,HS2 9BQ,cm448,2004,building - condition of building,event2052,0,transferred,transferred,certain,False,True,True,2019-20,,,,museummm.misc.075,Shawbost School Museum,mm.misc.075,museum,museum,public,west-side-hist-soc,Comann Eachdraidh an Taobh Siar / West Side Historical Society,,1,enthusiast organisation,society,private,,,,,Shawbost,Scotland,HS2 9BQ,cm448shawbost-folk-disposal,,some,,collection,['miscellaneous'],
mm.domus.WA051,Neath Museum and Art Gallery,medium,local authority,unaccredited,local histories,Neath,Wales,SA11 1DU,cm449,2010,loss of premises,event2054,0,stored,stored,certain,False,False,False,2010,,,,museummm.domus.WA051,Neath Museum and Art Gallery,mm.domus.WA051,museum,museum,public,,,,,,,,,,,,,,,cm449neath-museum-all,,all,,collection,['miscellaneous'],
mm.domus.WA051,Neath Museum and Art Gallery,medium,local authority,unaccredited,local histories,Neath,Wales,SA11 1DU,cm449,2010,loss of premises,event2055,0,transferred,transferred,certain,False,True,True,2023/..,,,,museummm.domus.WA051,Neath Museum and Art Gallery,mm.domus.WA051,museum,museum,public,neath-library,Neath Library,,1,library,library/archive,public,,,,,Neath,Wales,SA11 3EP,cm449neath-museum-display,,few,,collection,['miscellaneous'],
mm.domus.WA051,Neath Museum and Art Gallery,medium,local authority,unaccredited,local histories,Neath,Wales,SA11 1DU,cm449,2010,loss of premises,event2056,1,displayed,displayed,certain,False,False,False,2023/..,,,event2055,neath-library,Neath Library,,library,library/archive,public,,,,,,,,,,,,,,,cm449neath-museum-display,,few,,collection,['miscellaneous'],
mm.New.254,Goonhilly Satellite Earth Station,large,private,unaccredited,communications: other,Helston,South West,TR12 6LQ,cm450,2010,loss of premises - change of use,event2058,0,loaned,loaned,certain,False,False,True,2014?,,,,museummm.New.254,Goonhilly Satellite Earth Station,mm.New.254,museum,museum,private,science-museum,Science Museum,mm.domus.SE507,1,museum,museum,public,huge,national,accredited,science & technology: other,London,London,SW7 2DD,cm450goonhilly-site-model,,few,1,collection,['scale model'],scale model of the Goonhilly satellite station
mm.New.254,Goonhilly Satellite Earth Station,large,private,unaccredited,communications: other,Helston,South West,TR12 6LQ,cm450,2010,loss of premises - change of use,event2059,0,loaned,loaned,certain,False,False,True,2014?,,,,museummm.New.254,Goonhilly Satellite Earth Station,mm.New.254,museum,museum,private,science-museum,Science Museum,mm.domus.SE507,1,museum,museum,public,huge,national,accredited,science & technology: other,London,London,SW7 2DD,cm450goonhilly-chain,,few,1,collection,['chain'],Azimuth chain from Goonhilly satellite
mm.New.254,Goonhilly Satellite Earth Station,large,private,unaccredited,communications: other,Helston,South West,TR12 6LQ,cm450,2010,loss of premises - change of use,event2060,0,transferred,transferred,certain,False,True,True,2011,,,,museummm.New.254,Goonhilly Satellite Earth Station,mm.New.254,museum,museum,private,amberley-museum,Amberley Museum & Heritage Centre,mm.domus.SE415,1,museum,museum,third,large,not-for-profit,accredited,industry & manufacture: mixed,Arundel,South East,BN18 9LT,cm450goonhilly-ship-model,,few,1,collection,['scale model'],"Model of Cable Ship Ariel, c1939"
mm.New.254,Goonhilly Satellite Earth Station,large,private,unaccredited,communications: other,Helston,South West,TR12 6LQ,cm450,2010,loss of premises - change of use,event2061,0,transferred,transferred,certain,False,True,True,2011,,,,museummm.New.254,Goonhilly Satellite Earth Station,mm.New.254,museum,museum,private,amberley-museum,Amberley Museum & Heritage Centre,mm.domus.SE415,1,museum,museum,third,large,not-for-profit,accredited,industry & manufacture: mixed,Arundel,South East,BN18 9LT,cm450goonhilly-telegraph,,few,1,collection,['telegraph'],Magnetic Telegraph Company Single needle telegraph
mm.wiki.027,Charlestown Shipwreck & Heritage Centre,small,private,unaccredited,sea & seafaring: boats & ships,St. Austell,South West,PL25 3NJ,cm451,2024,financial - costs - low revenue,event2063,0,direct sale,sold,certain,False,True,True,2024-11,,,,museummm.wiki.027,Charlestown Shipwreck & Heritage Centre,mm.wiki.027,museum,museum,private,maritime-archaeology-sea-trust,Maritime Archaeology Sea Trust,,1,charity,other organisation,third,,,,,Beaconsfield,South East,HP9 1NB,cm451charlestown-mast,,some,514,collection,['miscellaneous'],
mm.wiki.027,Charlestown Shipwreck & Heritage Centre,small,private,unaccredited,sea & seafaring: boats & ships,St. Austell,South West,PL25 3NJ,cm451,2024,financial - costs - low revenue,event2064,0,sent-to-auction,sold,certain,False,True,True,2024-11,,,,museummm.wiki.027,Charlestown Shipwreck & Heritage Centre,mm.wiki.027,museum,museum,private,david-lay,David Lay Auctioneers,,1,auction house,trader,private,,,,,Penzance,South West,TR18 4RE,cm451charlestown-auction,,some,768,collection,['miscellaneous'],
mm.wiki.027,Charlestown Shipwreck & Heritage Centre,small,private,unaccredited,sea & seafaring: boats & ships,St. Austell,South West,PL25 3NJ,cm451,2024,financial - costs - low revenue,event2065,0,unknown,unknown,certain,False,False,False,,,,,museummm.wiki.027,Charlestown Shipwreck & Heritage Centre,mm.wiki.027,museum,museum,private,,,,,,,,,,,,,,,cm451charlestown-remainder,,most,5700?,collection,['miscellaneous'],
mm.wiki.391,Yorkshire Motor Museum,small,unknown governance,unaccredited,transport: cars & motorbikes,Batley,Yorks & Humber,WF17 6HT,cm452,2010,loss of premises - sold; loss of premises,event2067,0,kept,kept,certain,False,False,False,2010,,,,museummm.wiki.391,Yorkshire Motor Museum,mm.wiki.391,museum,museum,unknown,,,,,,,,,,,,,,,cm452ymm-battye,,half,,collection,['motor car'],
mm.wiki.391,Yorkshire Motor Museum,small,unknown governance,unaccredited,transport: cars & motorbikes,Batley,Yorks & Humber,WF17 6HT,cm452,2010,loss of premises - sold; loss of premises,event2068,0,loans-returned,returned,certain,False,False,True,2010,,,,museummm.wiki.391,Yorkshire Motor Museum,mm.wiki.391,museum,museum,unknown,p53,Person53,,many,individual,individual,private,,,,,,,,cm452ymm-loans,,half,,loan,['motor car'],
mm.musa.057,Bredy Farm Old Farming Collection,small,private,unaccredited,rural industry: farming,Bridport,South West,DT6 4ND,cm453,2007/2011,life events - death - death of owner,event2070,0,left-in-situ,left-in-situ,certain,False,False,False,2007/2011,,,,museummm.musa.057,Bredy Farm Old Farming Collection,mm.musa.057,museum,museum,private,,,,,,,,,,,,,,,cm453bredy-farm-all,,all,,collection,['miscellaneous'],
mm.domus.WA028,Cefn Coed Colliery Museum,medium,local authority,unaccredited,industry & manufacture: mining & quarrying,Neath,Wales,SA10 8SN,cm454,2020,building - condition of building,event2072,0,left-in-situ,left-in-situ,certain,False,False,False,2020,,,,museummm.domus.WA028,Cefn Coed Colliery Museum,mm.domus.WA028,museum,museum,public,,,,,,,,,,,,,,,cm454cefn-coed-all,,all,,collection,['miscellaneous'],
mm.ace.1167,Ulita: An Archive of International Textiles,small,university,accredited,arts: costume & textiles,Leeds,Yorks & Humber,LS2 9JT,cm455,2019,staff - insufficient staff; building - unsuitable,event2074,0,transferred,transferred,certain,False,True,True,2019,,,,museummm.ace.1167,Ulita: An Archive of International Textiles,mm.ace.1167,museum,museum,university,leeds-special-collections,Leeds University Special Collections,,1,university,education/research,public,,,,,Leeds,Yorks & Humber,LS2 9JT,cm455ulita-all,,all,,collection,['textile'],
mm.wiki.210,Kingsbury Watermill Museum,small,unknown governance,unaccredited,rural industry: watermills,St Albans,East of England,AL3 4SJ,cm456,2012/2014,building,event2076,0,left-in-situ,left-in-situ,certain,False,False,False,2012/..,,,,museummm.wiki.210,Kingsbury Watermill Museum,mm.wiki.210,museum,museum,unknown,,,,,,,,,,,,,,,cm456kingsbury-watermill-all,,all,,collection,['miscellaneous'],
mm.domus.NW054,"East Lancashire Regiment Gallery, Blackburn",medium,not-for-profit,unaccredited,war & conflict: regiment,Blackburn,North West,BB1 7AJ,cm457,2002/2003,loss of premises - change of use - space repurposed,event2078,0,loans-returned,returned,certain,False,False,True,2002/2003,,,,museummm.domus.NW054,"East Lancashire Regiment Gallery, Blackburn",mm.domus.NW054,museum,museum,third,lancashire-infantry-museum,Lancashire Infantry Museum,mm.domus.NW081,1,museum,museum,third,medium,not-for-profit,accredited,war & conflict: regiment,Preston,North West,PR2 8AA,cm457east-lancs-regiment-returned,,most,,loan,['militaria'],
